bearing1,bearing2,bearing3,bearing4
0.0008753600906926729,0.0019416017931883991,0.0036326001138677795,0.0036791969802183752
0.0015229286587260787,0.0007787178185585712,0.00199546516805695,0.002272849836755091
0.0010674776550023601,0.0012176610250523958,0.001479259732416278,0.0014531739804760553
0.001086413746033373,0.0017102226014896968,0.0014988785164835434,0.001142601132629606
0.0025093760495638094,0.0007416421061589507,0.0006990107193663945,0.0023920822380306245
0.0018999203727530598,0.0014705820637921161,0.0017658508267144142,0.0011022260236334372
0.001153495034527092,0.0010697638077815743,0.00146588720338922,0.0024876911875713406
0.00039988798088133094,0.0021867658749766625,0.0002940412418938113,0.0005962673043517985
0.00022394906524371015,0.0005098838218273873,0.0004384055068652814,0.0013796583219630554
0.0003821157257262816,0.0011562607993309572,0.001171641890799329,0.0014314449020385194
0.0005289932746156237,0.0018009876633366829,0.0009628296376885528,0.00030071515928929623
0.0035730464925882604,0.0010241247737115431,0.0022488911418348623,0.019006263027236552
0.00234266548026859,0.0010974291297408557,0.0010748729950542418,0.002627799432707063
0.0012841455022562743,0.0008043103298254591,0.0014479657951878364,0.002251633745649843
0.0020240062798111197,0.0011569731716199719,0.0013665873419193568,0.0030521058945121183
0.0015701249886549262,0.001821819782735769,0.0010420221943055112,0.0018655907335487873
0.0007215069095060552,0.0014766767868281217,0.001458559962528513,0.0010523985194380552
0.0010151852411157667,0.0006837327669866922,0.0023094197281249675,0.0027091660238207594
0.001988741752894339,0.00037300116567524737,0.00042552763723705363,0.001144388835914983
0.0013240564418555137,0.002088717983198278,0.0006642047387583435,0.0009551195195642054
0.002946562907693797,0.0021195347792027455,0.0019091311425343677,0.01127501798011106
0.0025812062615621773,0.0022519222198686957,0.0030448882341067656,0.0012750966600734372
0.00033831323212814675,0.0006714181037940558,0.0008177077573492594,0.0019975223967712142
0.0002948496759925816,0.0005096347460971695,0.003057380528912503,0.0007635018079402509
0.001815100046901793,0.0017753063080450358,0.0008312591758425435,0.004665247840376019
0.0026159465956770984,0.002015152404871793,0.001191015095758906,0.001929369787802461
0.0004594389246493438,0.0006762460131104938,0.0017634455584005868,0.0026304375158823436
0.003627171344309529,0.0021182354392302863,0.0015740671142769848,0.0007019808892685993
0.0009883870002885204,0.00217954185351587,0.002592121259791904,0.0043688863891281375
0.0016315826345372807,0.001543571052898895,0.0018599106678189358,0.0010819336864795071
0.0008137735399312597,0.00022371920332126818,0.0024158582789827595,0.0006304407721678998
0.0008542949999847168,0.0013202984351040753,0.0013868593577811045,0.0016823075244305201
0.0007307462351144832,0.003519202929343375,0.006239037602325216,0.0012495085052660945
0.0023288006085274687,0.0019542061582562206,0.0005586141101001272,0.0016877563923498482
0.0021285984212731663,0.0010900264677012586,0.00021129536436745137,0.0016722365650027986
0.0010237595747272482,0.00032870298681352255,0.0012065207626675242,0.006237851878496809
0.0008240286545626582,0.0009904815554360223,0.000476393454753493,0.0006603383843480095
0.00047572880337807616,0.0005006360540116159,0.0022223244466206254,0.001286262672921406
0.0010299976238235709,0.0007959366487036621,0.0033412564347801103,0.0026026782842578063
0.0007499706285006402,0.0019862664339052294,0.0027897308094555814,0.001172354679212145
0.0002540855985593848,0.0003342700938527139,0.001344565766008654,0.0019829609195256633
0.001733418511450616,0.0011933103508707961,0.0024391873545596826,0.00101564401135343
0.0010513991959632454,0.0004411372777745465,0.0029346288843071933,0.001355695098006322
0.001096030642144349,0.0016650210731258192,0.001814917817946134,0.002295548393417803
0.0012182142207936683,0.0009932576430829389,0.0019605225392284906,0.0006540400557083709
0.00040459565083720856,0.0006938889550067755,0.0007930791790903325,0.001399326719848133
0.0007868047381461105,0.0023738506288671023,0.002558038206168127,0.004419662849191003
0.0005333319421125957,0.0004979808059986044,0.0017414710057199316,0.001292119383432693
0.002611382217170578,0.0005215523217086156,0.0005672590447042334,0.0037826159463334253
0.00020718168067381353,0.00028981582612773763,0.0008374149494373797,0.0024509825530665825
0.0016045723188775304,0.0012014719675204118,0.0008349064201686114,0.0009883312465261466
0.0006207059166585625,0.0006795025395595901,0.003965490490815483,0.0007853538061446688
0.0018035895328953517,0.0007098002259765159,0.002718680077195664,0.00170367667041674
0.0004244710355041346,0.0005235074426156116,0.00472593042641686,0.001495174050985081
0.0007188495888128778,0.0019396072992009343,0.0013438094056721305,0.002970337437016157
0.001145615573202421,0.0013913948423695558,0.002312348823964782,0.002293244183261998
0.0011415982804020798,0.00052945451245625,0.0008656830210906968,0.001699338861147054
0.0015843649466994163,0.0006171946231130652,0.002127968654007612,0.005883798112506337
0.0010509317059172946,0.0012529993045752308,0.0004158213595052569,0.0006581156439671952
0.0008947666821385576,0.0012572465585782078,0.0006353115382494053,0.0010202674769286982
0.0014556150682460437,0.00044496180663617605,0.002444103632296513,0.000947991295176469
0.0012858724967513824,0.001795298570780856,0.0012319734812323427,0.0014825267045262946
0.0016360675486519476,0.0010268095142306674,0.0026902177292404956,0.003632497777844069
0.0009244634002192302,0.001498764784571073,0.0023579050810245672,0.0009108466403119062
0.001245405547364923,0.0014315873279904532,0.002696023576141241,0.00041141385609828705
0.0015402619328907083,0.00136531242801492,0.001817138459013585,0.0015215591272061254
0.0016013006371237372,0.001745239644659221,0.0002100525493709812,0.002121697142180325
0.0007468887872362961,0.002340608879105192,0.0016552925050917864,0.00267962021237105
0.0004131813591856624,0.0026015466855133017,0.0021973327645038484,0.0019685535050680872
0.0016977732159297492,0.0007862507422634643,0.0009445104644968304,0.0014613955747261507
0.0008433758565878293,0.0021453342277548237,0.0014331589582734503,0.007840584173849157
0.0010823879619809712,0.0020790423424258474,0.00125210215015124,0.001143870348100809
0.0016768557031496504,0.000999621976142447,0.0028361608417030414,0.0007927056590907455
0.0012010784047339323,0.0011466073575300266,0.0010557183591229009,0.002674371643930442
0.0005376355477106025,0.0005232526562480794,0.0007076797058129445,0.0027213870185159917
0.0033549122289689226,0.0022640017991765768,0.0017872906065711774,0.006387494177717806
0.002766590959698413,0.0019047108718347732,0.002500939334091947,0.004026897805580774
0.0014946043105596495,0.0015229441765127888,0.00118219500046146,0.0013482984802649168
0.0005596482433697556,0.001490061362900099,0.0037423350629934085,0.0018400196022737914
0.0014059261742263513,0.0009630959896956142,0.002842437604469452,0.0030945755616505963
0.001085732273904352,0.0011412740021273834,0.0006422733108303025,0.0028885652839926767
0.00084209823486524,0.0016727297708002355,0.0004582889176524379,0.001377343976490223
0.001435066281267029,0.0015240334514742696,0.002541684404139698,0.0005618498107615807
0.000502734163651445,0.001592546839083783,0.0017626177466236181,0.0007089739984454227
0.002146654924393842,0.001197721860925061,0.0024940248968478686,0.001994620490156149
0.0016160707279306305,0.0006237328271971048,0.00024232927511600463,0.0012010337350353275
0.0018502788429978275,0.000783630735643249,0.0018900939163621875,0.0022593991900879545
0.00044344311845692576,6.4721801162216735e-06,0.002050740567588709,0.0018685064902334654
0.003257175869706079,0.000713421397934598,0.0018390649045974304,0.00036910250065039165
0.0008408648596361497,0.001115878699024282,0.0004611347115078142,0.00149262058815105
0.0008977725914953521,0.0007538412967265704,0.0014049167033435709,0.0005417853500708528
0.0022006447295684632,0.0024556872286720026,0.0006676748288942167,0.0018248657913006784
0.001211669080714078,0.0014619455108789347,0.0013174534800985144,0.0005289410164219143
0.001155013519949543,0.0011445451979412598,0.0018048524580676893,0.0011436994604588485
0.0009088111054991227,0.00026153526307106143,0.0011477249101447594,0.0005070799937426485
0.0015825900441907765,0.0006549322313833949,0.0008129249906627459,0.0014198067635728703
0.0019094992424711578,0.0016273143160667376,0.0013495730665153698,0.0008927243736467087
0.001597833989620021,0.0020089087462828253,0.00165049375653888,0.0009931009055433584
0.0012346550584816567,0.0012469087769403614,0.001936011519092179,0.0006770131481778431
0.0034819205938531883,0.001305658573002796,0.00031019103464433766,0.0014043872806616144
0.0019141557844530484,0.0002572003573249302,0.0002854067915164976,0.000751560012995861
0.0003965174338367398,0.00017778825937118234,0.0007737480811187315,0.0015788224333325796
0.0028103798576062967,0.0008278744069064603,0.0024483822479124265,5.283273561342128e-05
0.0020022692277688043,0.0024710875660809758,0.0007468604563269602,0.002765099259515504
0.0007484801090825482,0.0012062110821795206,0.0010333685811385923,0.0009694983782053888
0.00024799882797148286,0.0007341618115933354,0.0019209389062228004,0.0006290481441488706
0.0005758823358334276,0.0011504503468778601,0.001372652210350085,0.0041650279513134195
0.0028147677809703085,0.0015251455406098766,0.0014969079674273826,0.003922793604411548
0.0010693192823434678,0.0013831183295120487,0.0022272680608410823,0.002100954510558397
0.0007820909764730066,0.0017848454925128829,0.0014006774115063515,0.001135326659096868
0.0016531756655252632,0.0012633203906166847,8.85801863793333e-05,0.0002821066706691398
0.0011059421474618378,0.0022498005630364987,0.0018202749776460244,0.005511721518421105
0.002169567943983858,0.0005339060165022919,0.001079773770984965,0.0015706161234107863
0.002197859520448121,0.00160842462559378,0.0025095489541048233,0.00302285301208233
0.00037883259627344854,0.0007073216951844607,0.0024895189841926263,5.514906218640187e-05
0.0007463983892106748,0.0006534281602557795,0.0012839791639105084,0.0003557667327594198
0.001664299223055362,0.000620437755270744,0.0043821259912352785,0.0016611940870363264
0.00026722768374753877,0.0006229349260444069,0.0016204371269725468,0.0032449063076637357
0.0025433235296120384,0.0009007784508730785,0.003054962155689692,0.0033144347511529144
0.0025468580960686265,0.0037597598144736527,0.0018476212795639727,0.0003137467183818207
0.0015974883144333327,0.00225371755825488,0.0013761735908780653,0.00380167156339455
0.0011238691296222955,0.0010895497292248513,0.0013128267425594232,0.004694519794269177
0.000630793910189411,0.0010530211477443685,0.0004580814524204073,0.0006330165372231518
0.0028061945246955697,0.0005351257507489055,0.0022876800634675206,0.0016181239660948245
0.0015194080363498202,0.001179037236848366,0.0012366304511372283,0.005870110343689152
0.003378201038427218,0.001374820823484473,0.0009613451924129824,0.0017536294813205032
0.0007356787899591454,0.0017793166542200115,0.0004273015314792067,0.0030752092585397406
0.003098204221576334,0.001904714906007094,0.0011167494214444293,0.0018642858821241457
0.0014116549634756296,0.00024566120174788483,0.0009641967318159015,0.001300278651321963
0.0019954221016680704,0.0004812361392846239,0.001199634706278775,0.002699897671889181
0.0018825657763962018,0.00165941480359498,0.0009845868918734247,0.0022692831778581097
0.0014020430760556105,0.00151106383701112,0.0005706495228511192,0.0018958808609279777
0.0007557737535979808,0.0004918008640401247,0.0010679631457682047,0.001336538118984983
0.0005325393621300141,0.0008471476896065964,0.0009630153076516011,0.0020069221880553625
0.0009438295454117107,0.0016494334817841632,0.0019007466035149759,0.00013767014360725041
0.0015247598559754837,0.00043932356925368383,0.001637142411120146,0.0013862506335134163
0.0015073321911188216,0.0017740182259160945,0.0035316419453843245,0.002742011617068219
0.000813974932326436,0.0010307720879855695,0.0013264111560232698,0.00026546947298939993
0.0024764089501322847,0.0012678436165398958,0.0028527196509339453,0.0017833082691186882
0.00032917053140228865,0.0011924503590626495,0.0033741920481671524,0.0019971725171483465
0.00048247653898310545,0.0006591797165066221,0.001336781916055306,0.0010507968676121491
0.0012739741204042905,0.0012276791846594626,0.0015470699788521771,0.0017402538061679143
0.0009195838168863861,0.0007154861309256363,0.002147772270719855,0.0017095242075613462
0.0027697147636618394,0.0003825977338381571,0.00419047617780449,0.00771106547871458
0.0009868266906192596,0.0010977755984786764,0.002757474206911116,0.004188651838313249
0.0010366301703768888,0.0016789327844615775,0.0009779045346169448,0.0010972194135773863
0.00201902811074404,0.0010014078568445753,0.0034019647222677586,0.0013908785736304907
0.002330094781608365,0.00019248579024136198,0.0021738699240010824,0.0017544401335895625
0.0025603048851588366,0.001966489081260454,0.0012822453553351515,0.0009390012676381703
0.002093536118147021,0.0010561205576333776,0.0037379607271716382,0.00614725514008698
0.002333448432265815,0.0014505229019794565,0.0010383110150619188,0.0015010068735333496
0.0012324088758268491,0.000993074662908584,0.0020185813559085108,0.001636461298855571
0.0019341607213873412,0.0009842091004360364,0.0012278794202919914,0.001923002146344767
0.001684658626834689,0.0019609618501126654,0.000586294518674744,0.0032513899800727525
0.001010337853672987,0.0014646315290059021,0.0021574147455760717,0.0022382432554366462
0.001464491875454712,0.0007686093862661987,0.002825325061598797,0.0015866264531583846
0.00247530932933164,0.002755402275254219,0.0007354078204794038,0.0004908470266298114
0.0014448229545025082,0.0022608307415358303,0.0028343132542372534,0.005340490583580867
0.0021751318589362106,0.0017003895461850192,0.0026902261736219697,0.0023107446666075795
0.0018584468423950243,0.001628969508527568,0.001988347048008316,0.0005621802223435156
0.0008763289717871747,0.0007464591058471903,0.0017462787299809526,0.0008257661681720647
0.001698854499151059,0.001598248081246765,0.002194298199526349,0.002086467881117944
0.0007535360115173093,0.0014483853762383612,0.0038529899466394563,0.0022308482804369017
0.0014964595759772445,0.0008024701405631614,0.0008940654769202271,0.0016633769568360956
0.0015253024824952955,0.00048544255596813025,0.00147457545994919,0.001412128187260252
0.002519445075842579,0.0014029994903032544,0.002569721142375177,0.004494933558846627
0.0011794648953104027,0.0006229487235445647,0.002027438196688321,0.0016284852027791692
0.0036337722954248204,0.001565980113094873,0.0020445159181936142,0.0010582195217870587
0.001215972638871565,0.0015360529292043382,0.003026692609333994,0.005126188625595395
0.002438788587683321,0.0025790698992784276,0.0024870549109349063,0.0015194046981781267
0.0009526054461024879,0.001513788093095369,0.0014205480621566622,0.0011508071481890348
0.0018024305884352572,0.001774094305164498,0.0018918200375842309,0.002790153671659481
0.0022512062535883005,0.00035929143004947376,0.00028855503999660343,0.00110992143220602
0.000270022767607546,0.0018949496211786328,0.0012908721888495393,0.010346451074088167
0.0008609457146247206,0.0013126094772834516,0.0023478182216236094,0.001147551752414947
0.0006461461480462235,0.0011038563888874796,0.0010844778313197033,0.001451584558384185
0.0008732431508568661,0.0007982557154065954,0.00025050579524348563,0.0012345107436265506
0.002461065430435741,0.0012620310186757689,0.0024739870235977826,0.004937434757837807
0.0008053288661147372,0.0008990002120271261,0.00046599054726809033,0.0013339883800116594
0.00014875678121132853,0.0014622039408219846,0.0029467439032350266,0.0007331422335667328
0.0003316473250598027,0.0004457268596293042,0.0016054088291807028,0.0007501418751794723
0.003944488461229544,0.004145979969011029,0.0007491202631211565,0.00673922533901286
0.0040550068575055075,0.0007554658931791907,0.001986455894701199,0.0008336784619473336
0.0010264175963868982,0.000569752332623049,0.0025249577406545693,0.0038680128638391453
0.0014439396030301276,0.001076897571838899,0.002304832625602097,0.0008263898893826132
0.00043451667315596177,0.002587418166012078,0.00119881210430598,0.0049274370103971
0.0014884365877797917,0.0005068108476501939,0.0006148431026725251,0.0007926362697440345
0.00215543154945103,0.0006109251784882626,0.001988443955189598,0.004634802650408368
0.0029476122990257053,0.0017478087880648371,0.0019349776804345174,0.0009258082186971329
0.0008107649784420655,0.0009879055409175396,0.0025330790989533444,0.0018945840821537703
0.0006856722204775802,0.0009968537617832502,0.0014810408147793999,0.0006889412313280713
0.00021273961227809298,0.0008288424103018387,0.0034638480234295828,0.0013215766289569283
0.002043098707638393,0.00039277680974109737,0.0021997537825018446,0.008229542528528633
0.000775397809895051,0.0017439322292596903,0.0018656362254377693,0.0002558575541226641
0.0012403373681967344,0.00233625056438811,0.002589906125170082,0.003678417627735496
0.0013185624467520638,0.0008635454313821661,0.002505585874174109,0.0006182810589796241
0.0016550497286229153,0.0017054463740139953,0.006841691962838322,0.0030264035395878445
0.00041785117653157745,0.0016073729548957832,4.9087079993624795e-05,0.0012551774980611944
0.0028675544281405716,0.001108071721254289,0.0013702902729593315,0.0007755714894199166
0.0012190865468903363,0.001122763863047847,0.0019762235963977277,0.001333115262450964
0.0014903150287631783,0.0016081399570607659,0.003075300231174308,0.0018189081155166407
0.001245119088884956,0.00109602053517659,0.002317002418644306,0.0012661026502660277
0.000521402285477849,0.002030643907313453,0.0021786519666085703,0.0029499875573890957
0.0004308783954595791,0.0004173494194034237,0.0010707841527424703,0.00027333513524720426
0.0011519703486766017,0.0013600945912495208,8.345632693728856e-05,0.001747906881005139
0.0013466693316281197,0.0011607910722214421,0.0007757071773213237,0.0011473097785844385
0.0008491134439382856,0.001281607026121213,0.0018671880363922097,0.006288222962046199
0.0008696194904369829,0.0010071061869508426,0.001157189527448846,4.0109165352384994e-05
0.00064564723624348,0.00030167809610464605,0.00110229258886104,0.0028665683478400574
0.0005791805677934561,0.0006712710120777419,0.0017588701116695025,0.002031467751063012
0.002387090647892901,0.00039008010003812536,0.0013913563556657719,0.006080435529743621
0.0021569481380412313,0.0007397116361185633,0.0024311590778801364,0.004035552932181875
0.001010217590912971,0.0001737038200906359,0.0003268344569424095,0.00326160197528518
0.002273300213402807,0.0014157350116703602,0.001291170429235945,0.0005270150491502304
0.0028067080909371274,0.0007031900729611721,0.001129635283723446,0.001040743889948892
0.0016963374864968285,0.001397739920396816,0.0022677361507441214,0.0036777855641301096
0.00015605170569233257,0.0007186553548574463,0.0013663179329499683,0.0010873694275963456
0.003244252399268901,0.0013903122249818037,0.002332026424617627,0.002610211347648222
0.0007949906163618242,0.0003263315974547205,0.0023033167184842514,0.0029942589023494786
0.0009847675912041853,0.0003113541523296482,0.0022957230835371875,0.0011985910531552419
0.0005184355147829287,0.001638344076830112,0.0019153138373267924,0.002500185794131861
0.0013255862332914416,0.0016482411667220805,0.0013991289950170745,0.0007752412445588558
0.002631027682398871,0.0005167485896737471,0.0018119913629505325,0.0022854933722225176
0.0017875530071005186,0.0008658965863817064,0.0012402709488071114,0.003251481722150719
0.002461487590942496,0.0018466646159075286,0.001075590521706379,0.003663292348754151
0.0012511964579753172,0.0022331595755358713,0.0015812626487356225,0.004359362364219227
0.0015087080686702952,0.0009777404011909652,0.0007709834145124137,0.0009402887501993831
0.00015634385048589742,0.0006700068558185802,0.002608841054495219,0.00025568232249682696
0.0002083195950430129,0.0009312303544063476,0.002244759933295764,0.0025980579168493386
0.001464550812181889,0.0005451185548206945,0.001265714523883136,0.0020279396543267532
0.0002643322360179648,0.0012320581433681312,0.0006505218867866436,0.0003893168673515231
0.0009004225208921815,0.0003790756240484857,0.0014572626312662764,0.002918966461885764
0.0014703400434372014,0.00024655900652463975,0.0005559217218706242,0.0009245161980639369
0.0023530680713362974,0.0013409772431345133,0.00034732972051978637,0.0004243135101769832
0.0002963232467447208,0.0008297073302887805,0.0014136103605904573,0.0029911261871683028
0.0005814083570170614,0.0012875080975655777,0.0009201123959362823,0.001355227835050511
0.004227954828504354,0.0014221690838288957,0.002277636588463548,0.002258126189589254
0.0021437191903204713,0.0007093071561585355,0.0005383753277009273,0.0033545813871016517
0.0015929537375116893,0.0005406275122328849,0.0014011577878109867,0.004821514236618674
0.000955577299566973,0.0009790627613185548,0.0012439150067733921,0.0022930483478590105
0.00160865580924454,0.0017566567630386198,0.0017696156558321527,0.0025542576809446525
0.0020693681435219376,0.0009679512950308829,0.0030637532095673273,0.0011125041637284033
0.0011060449490925479,0.0007374389961459591,0.002461504342771734,0.0007014515206945467
0.00048091801512192947,0.000634025450657257,0.000817175619071268,0.0017874309927521895
0.0009924850149104463,0.0012956359668707823,0.0013829567991209804,0.0012981848611967432
0.0003652436306321526,0.00019166726159766009,0.0019535893682097794,0.0011024951590976122
0.00272270707887097,0.0017638634896177269,0.0016596195009436626,0.00018051824614413796
0.002648918255927784,0.000623794474324924,0.0015499467249620838,0.0009670584811623834
0.0009777317209429437,0.0012666098050733174,0.0005103242825720347,0.005014174695397082
0.0021266900452473736,0.0010930482207431216,0.003166960133613724,0.001366228759885688
0.002071717631027982,0.001072668235383473,0.0007025687093499196,0.0011948751524390908
0.00045691984912397325,0.00042381723206494907,0.00034255400906490883,0.00013157650748777793
0.0008853783541968863,0.0011374347013366878,0.002745846014530292,0.0008221025771956105
0.0008504209941475078,0.0010222929877288837,0.0009470416679545256,0.001855031680479359
0.001372184844756527,0.000862284784876475,0.0015406360408955439,0.0022634522904267916
0.0010833912159761683,0.0007717076147375574,0.002610876193098379,0.001580816967739016
0.0017338899321223808,0.0014039022944406685,0.0038659565005796817,0.0010984696090840713
0.0012083916464194003,0.0009628002076737656,0.002876411006658795,0.0007861892429789797
0.0009832041994800062,0.0014115710697621426,0.002039897334141869,0.0003881776035037648
0.0013910835572717112,0.0012978997293892867,0.001075371001027607,0.003311049372691604
0.0016312737878853211,0.0004983190131564633,0.0013073187227479232,0.004552605176105028
0.0019366986064451538,0.0011942885850168327,0.0018198565620750652,0.0010148616719201338
0.0016941685704383838,0.001629185406060815,0.0009581086749314025,0.0015326873441455762
0.0008394719330381932,0.00037225507517571233,0.0012890584349848422,0.0011337816789213895
0.0002392524464290153,0.0011435365154304382,0.0007958117631563877,0.004518776625809763
0.002183839502127656,0.0005560156492363591,0.002321418228158525,0.0025101874409253814
0.0006755989254732584,0.0014580997072055084,0.0008990004040768444,0.002732041303689616
0.0008196868310827166,0.0009117494702668397,0.001302361141622569,0.0017206929929889114
0.0007127091703564696,0.0020326586875329057,0.0014959356453673662,0.0004529894255046136
0.0005790164368874569,0.0013107542794283597,0.0019827089516909887,0.003276182975991037
0.0017785250464865496,0.00019055004394440134,0.0011222987036596935,0.0028682176241697534
